supermarket,product,unit_price,year,month,day,weekday,total_sale
ASDA,Schweppes Pink Soda,1.7,2024,1,28,6,1
ASDA,Lee Kum Kee Premium Light Soy Sauce,9.3,2024,1,28,6,1
ASDA,Pukka Steak Slice,10.3,2024,1,28,6,1
ASDA,Coca-Cola Cherry,1.4,2024,1,28,6,1
ASDA,Bombay Sapphire Gin & Tonic,10.0,2024,1,28,6,1
ASDA,Bonne Maman Blackcurrant Conserve,9.2,2024,1,28,6,1
ASDA,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.08,2024,1,28,6,1
ASDA,Bisto Chicken Gravy Granules,14.7,2024,1,28,6,1
ASDA,Knorr Beef Stock Cubes,23.8,2024,1,28,6,1
ASDA,Barossa Ink Shiraz,146.63,2024,1,28,6,1
ASDA,Blue Dragon Coconut Milk,6.2,2024,1,28,6,1
ASDA,Very Lazy Cajun Paste,13.0,2024,1,28,6,1
ASDA,Sharwood's Fine Egg Noodles,8.81,2024,1,28,6,1
ASDA,Blue Dragon Satay Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,HP Brown Sauce,5.6,2024,1,28,6,1
ASDA,Squeaky Bean Spanish Chorizo Style Slices,26.11,2024,1,28,6,1
ASDA,Gressingham Duck Fat,12.6,2024,1,28,6,1
ASDA,Rajah Chilli Powder,7.0,2024,1,28,6,2
ASDA,Ginsters Chicken & Bacon Pasty,6.9,2024,1,28,6,1
ASDA,Pepsi Max Lime No Sugar Cola Cans,1.3,2024,1,28,6,1
ASDA,Monster Energy Drink Pacific Punch,3.6,2024,1,28,6,1
ASDA,Felix Goody Bag Cat Treats Seaside Mix,20.0,2024,1,28,6,1
ASDA,Clover Light Spread,4.8,2024,1,28,6,1
ASDA,Blue Dragon Sweet & Sour Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,Lee Kum Kee Panda Oyster Sauce,4.7,2024,1,28,6,1
ASDA,Bisto Best Chicken Gravy Granules,13.0,2024,1,28,6,1
ASDA,Loyd Grossman Tomato & Chilli Pasta Sauce,6.8,2024,1,28,6,1
ASDA,Dorset Cereals Oat Granola Breakfast Cereal,7.9,2024,1,28,6,1
ASDA,Pukka Chicken & Bacon Slice,10.3,2024,1,28,6,1
ASDA,Ginsters Chicken Tikka Slice,11.5,2024,1,28,6,1
ASDA,Walkers Cheese & Onion Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Bonne Maman Peach Conserve,9.2,2024,1,28,6,1
ASDA,Canescool Soothing Cream Gel,400.0,2024,1,28,6,1
ASDA,Sudafed Blocked Nose Spray,300.0,2024,1,28,6,1
ASDA,Tiger Energy Drink,2.6,2024,1,28,6,1
ASDA,Batchelors Original Mushy Peas,1.94,2024,1,28,6,1
ASDA,Loyd Grossman Tomato & Basil Pasta Sauce,8.6,2024,1,28,6,1
ASDA,Betty Crocker Zesty Lemon Cake Mix,7.06,2024,1,28,6,1
ASDA,Pukka Vegan Chicken & Mushroom Pie,9.5,2024,1,28,6,1
ASDA,Lyle's Golden Syrup,3.4,2024,1,28,6,1
ASDA,Fanta Lemon,1.4,2024,1,28,6,1
ASDA,Pringles Sour Cream & Onion Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Oust All Purpose Descaler,21.33,2024,1,28,6,1
ASDA,Ocean Spray Smooth Cranberry Sauce,7.0,2024,1,28,6,1
ASDA,Savlon Antiseptic Cream,48.0,2024,1,28,6,2
ASDA,Peperami Original Salami,55.6,2024,1,28,6,1
ASDA,Betty Crocker Peanut Butter Brownie Mix,8.6,2024,1,28,6,1
ASDA,Fruit Shoot Orange Kids Juice Drink,1.6,2024,1,28,6,1
ASDA,Cape Herb & Spice Rub Louisiana Cajun Seasoning,25.0,2024,1,28,6,1
ASDA,Heinz Lentil & Bacon Soup,4.2,2024,1,28,6,1
ASDA,Princes Corned Beef,9.6,2024,1,28,6,1
ASDA,Wagamama Katsu Curry Meal Kit,11.3,2024,1,28,6,1
ASDA,Blue Dragon Hoisin & Garlic Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,Betty Crocker Red Velvet Chocolate Cake Mix,7.06,2024,1,28,6,1
ASDA,Ginsters Philly Cheese Steak Bake,8.5,2024,1,28,6,1
ASDA,Fanta Fruit Twist,1.0,2024,1,28,6,1
ASDA,Fruit Shoot Apple Kids Juice Drink,1.6,2024,1,28,6,1
ASDA,Monster Energy Zero Sugar,3.4,2024,1,28,6,1
ASDA,French's Classic Yellow Mustard,10.2,2024,1,28,6,1
ASDA,Blue Dragon Chow Mein Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,Fanta Orange,1.0,2024,1,28,6,1
ASDA,Walkers Prawn Cocktail Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Heinz Spring Vegetable Soup,4.2,2024,1,28,6,1
ASDA,Coca-Cola Zero Sugar,3.4,2024,1,28,6,1
ASDA,Cetaphil Gentle Skin Cleanser,31.8,2024,1,28,6,1
ASDA,Bisto Reduced Salt Gravy Granules,14.7,2024,1,28,6,1
ASDA,Bisto Best Pork Gravy Granules,13.0,2024,1,28,6,1
ASDA,Peperami Pizza Buns Original,14.1,2024,1,28,6,1
ASDA,Bulldog Skincare Original Shower Gel,6.7,2024,1,28,6,1
ASDA,Tropicana Pressed Apple Fruit Juice,2.8,2024,1,28,6,1
ASDA,Arla Protein Strawberry Yogurt,5.5,2024,1,28,6,1
ASDA,Arla Protein Blueberry Yogurt,5.5,2024,1,28,6,1
ASDA,Cofresh London Mix,4.6,2024,1,28,6,1
ASDA,Mr Muscle Oven Cleaner,13.33,2024,1,28,6,1
ASDA,Buxton Still Natural Mineral Water,1.4,2024,1,28,6,1
ASDA,Walkers Ready Salted Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Quorn Vegetarian Steak Strips,8.33,2024,1,28,6,1
ASDA,Knorr Chicken Stock Cubes,23.8,2024,1,28,6,1
ASDA,Napolina Olive Oil,11.8,2024,1,28,6,2
ASDA,Fruit Shoot Summer Fruits Kids Juice Drink,1.6,2024,1,28,6,1
ASDA,Rustlers All Day Breakfast Sausage Muffin,8.06,2024,1,28,6,1
ASDA,Onken Natural Set Yogurt,2.5,2024,1,28,6,1
ASDA,Kenco Smooth Instant Coffee,30.0,2024,1,28,6,1
ASDA,Maille Wholegrain Mustard,13.3,2024,1,28,6,1
ASDA,Filippo Berio Mild & Light Olive Oil,17.0,2024,1,28,6,1
ASDA,Yeo Valley Organic Strawberry Yogurt,4.3,2024,1,28,6,1
ASDA,Relentless Raspberry Zero Energy Drink,2.5,2024,1,28,6,1
ASDA,Felix Goody Bag Cat Treats Original Mix,20.0,2024,1,28,6,1
ASDA,Pepsi Max No Sugar Cola Bottle,3.1,2024,1,28,6,1
ASDA,Kenco Rich Instant Coffee,30.0,2024,1,28,6,1
ASDA,Peperami Firestick,22.5,2024,1,28,6,1
ASDA,Cofresh Gujarati Mix,4.6,2024,1,28,6,1
ASDA,Peperami Chorizo,22.5,2024,1,28,6,1
ASDA,Heinz Spaghetti Bolognese,7.0,2024,1,28,6,1
ASDA,Princes Reduced Salt Corned Beef,9.6,2024,1,28,6,1
ASDA,Naked Strawberry & Banana Smoothie,4.0,2024,1,28,6,1
ASDA,Soreen Malt Lunchbox Loaves,0.25,2024,1,28,6,1
ASDA,Metanium Nappy Rash Ointment,155.0,2024,1,28,6,1
ASDA,Mr Kipling Manor House Cake,2.75,2024,1,28,6,1
ASDA,Heinz Macaroni Cheese,7.0,2024,1,28,6,1
ASDA,Halo Top Sea Salt Caramel Ice Cream,7.4,2024,1,28,6,1
ASDA,Elephant Atta Medium Chapatti Flour,1.33,2024,1,28,6,1
ASDA,Maggi Authentic Indian Tamarind Sauce,4.1,2024,1,28,6,1
ASDA,Dr. Oetker Liquid Glucose,15.4,2024,1,28,6,1
ASDA,Walkers Roast Chicken Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Cetaphil Oily Skin Cleanser,31.8,2024,1,28,6,1
ASDA,Dolmio Pasta Bake Creamy Tomato Pasta Sauce,3.5,2024,1,28,6,1
ASDA,Coca-Cola Zero Sugar Cherry,3.4,2024,1,28,6,1
ASDA,Betty Crocker Tempting Chocolate Cake Mix,7.06,2024,1,28,6,1
ASDA,Walkers Salt & Vinegar Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Durex Play Silicone Based Perfect Glide Lubricant Gel,215.0,2024,1,28,6,1
ASDA,Bisto Reduced Salt Chicken Gravy Granules,14.7,2024,1,28,6,1
ASDA,Pek Chopped Pork,7.7,2024,1,28,6,1
ASDA,Haagen-Dazs Belgian Chocolate Ice Cream,8.1,2024,1,28,6,1
ASDA,Dolmio Lasagne Red Tomato Sauce,3.7,2024,1,28,6,1
ASDA,Blue Dragon Black Bean Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,Vitalite Dairy Free Spread,3.4,2024,1,28,6,1
ASDA,Diet Pepsi Cola Bottle,3.1,2024,1,28,6,1
ASDA,Lavazza Qualita Rossa Coffee Beans,17.6,2024,1,28,6,1
ASDA,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,12.7,2024,1,28,6,1
ASDA,Colman's Bramley Apple Sauce,7.7,2024,1,28,6,1
ASDA,Kiddylicious Veggie Straws,58.3,2024,1,28,6,1
ASDA,Pukka Beef Pasty,8.3,2024,1,28,6,1
ASDA,Pepsi Max Lime No Sugar Cola Bottle,1.0,2024,1,28,6,1
ASDA,Quaker Oat So Simple Original Porridge Sachets,13.0,2024,1,28,6,1
ASDA,Laila Basmati Rice,1.8,2024,1,28,6,2
ASDA,Old Jamaica Ginger Beer,1.8,2024,1,28,6,1
ASDA,Pringles Original Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Heinz Oxtail Soup,4.2,2024,1,28,6,1
ASDA,Walkers Smoky Bacon Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Naked Green Machine Super Smoothie,2.7,2024,1,28,6,1
ASDA,Dolmio Lasagne Creamy White Sauce,3.9,2024,1,28,6,1
ASDA,Pringles Paprika Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Heinz Vegetable Soup,4.2,2024,1,28,6,1
ASDA,Blue Dragon Fish Sauce,11.7,2024,1,28,6,1
ASDA,Bonne Maman Hazelnut Chocolate Spread,12.0,2024,1,28,6,1
ASDA,Whole Earth Smooth Peanut Butter,9.7,2024,1,28,6,1
ASDA,Sterling Rolling Tobacco Essential,609.0,2024,1,28,6,1
ASDA,Colman's Tartare Sauce,8.3,2024,1,28,6,1
ASDA,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,7.9,2024,1,28,6,1
ASDA,Walkers Classic Variety Multipack Crisps,13.3,2024,1,28,6,1
ASDA,Ben's Plant Powered Spicy Lentil Stew,6.14,2024,1,28,6,1
ASDA,Colgate Total Advanced Deep Clean Toothpaste,40.0,2024,1,28,6,1
ASDA,Colman's Horseradish Sauce,8.8,2024,1,28,6,1
ASDA,Jimmy's Iced Coffee Mocha,6.8,2024,1,28,6,1
ASDA,San Pellegrino Sparkling Natural Mineral Water,1.4,2024,1,28,6,2
ASDA,Pip & Nut Smooth Almond Butter,15.6,2024,1,28,6,1
ASDA,Haagen-Dazs Strawberry Cheesecake Ice Cream,11.6,2024,1,28,6,1
ASDA,Dolmio Bolognese Smooth Tomato Pasta Sauce,3.7,2024,1,28,6,1
ASDA,Salaam Basmati Rice,1.9,2024,1,28,6,2
ASDA,Schweppes Slimline Lemonade,0.7,2024,1,28,6,1
ASDA,Anchor Salted Butter,8.0,2024,1,28,6,1
ASDA,Ambrosia Light Rice Pudding,5.0,2024,1,28,6,1
ASDA,Heinz Minestrone Soup,4.2,2024,1,28,6,1
ASDA,Heinz Lentil Soup,4.2,2024,1,28,6,1
ASDA,Walkers Salt & Shake Multipack Crisps,13.9,2024,1,28,6,1
ASDA,Properchips Barbecue Lentil Chips,27.1,2024,1,28,6,1
ASDA,Soreen Lift Bars Blueberry,0.38,2024,1,28,6,1
ASDA,Napolina Extra Virgin Olive Oil,12.0,2024,1,28,6,2
ASDA,Pepsi Max Cherry No Sugar Cola Bottle,3.1,2024,1,28,6,1
ASDA,Lurpak Unsalted Butter,10.75,2024,1,28,6,1
ASDA,Reese's Peanut Butter Creme Egg,20.6,2024,1,28,6,1
ASDA,Schweppes Tonic Water,1.7,2024,1,28,6,1
ASDA,Rajah Haldi Ground Turmeric,7.5,2024,1,28,6,2
ASDA,Betty Crocker Chocolate Chip Cookie Mix,10.0,2024,1,28,6,1
ASDA,Pukka All Day Breakfast Slice,10.3,2024,1,28,6,1
ASDA,Cofresh Chilli & Lemon Bombay Mix,4.6,2024,1,28,6,1
ASDA,Kiddylicious Banana & Pumpkin Melty Buttons,73.3,2024,1,28,6,1
ASDA,Rustlers All Day Breakfast Pancake Stack,13.95,2024,1,28,6,1
ASDA,Deliciously Ella Nutty Granola,7.9,2024,1,28,6,1
ASDA,Tilda Kids Sunshine Vegetable Rice,8.0,2024,1,28,6,1
ASDA,Schweppes Slimline Tonic Water,1.7,2024,1,28,6,1
ASDA,Pip & Nut Smooth Peanut Butter,6.3,2024,1,28,6,1
ASDA,Soreen Lift Bars Raspberry & Vanilla,0.38,2024,1,28,6,1
ASDA,Heinz French Onion Soup,4.2,2024,1,28,6,1
ASDA,Morliny Frankfurters,7.0,2024,1,28,6,1
ASDA,Lurpak Slightly Salted Butter,10.75,2024,1,28,6,1
ASDA,Pringles Salt & Vinegar Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Heinz Chicken Noodle Soup,4.2,2024,1,28,6,1
ASDA,Pringles Prawn Cocktail Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Ambrosia Devon Custard,2.5,2024,1,28,6,1
ASDA,Bisto Onion Gravy Granules,13.3,2024,1,28,6,1
ASDA,Pringles Cheese & Onion Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Fullgreen Riced Cauliflower & Broccoli,5.0,2024,1,28,6,1
ASDA,Heinz Beef Broth Soup,4.2,2024,1,28,6,1
ASDA,Heinz Spaghetti Hoops in Tomato Sauce,4.39,2024,1,28,6,1
ASDA,Dolmio Bolognese Chunky Mushroom Pasta Sauce,3.5,2024,1,28,6,1
ASDA,Kellogg's Special K Oats & Honey Cereal,7.8,2024,1,28,6,1
ASDA,Pringles Smokey Bacon Sharing Crisps,12.2,2024,1,28,6,1
ASDA,Johnson's Soothing Vapour Bath,8.8,2024,1,28,6,1
ASDA,Heinz Broccoli & Stilton Soup,4.2,2024,1,28,6,1
ASDA,Dolmio Pasta Bake Carbonara Pasta Sauce,3.6,2024,1,28,6,1
ASDA,Arla Protein Chocolate Flavour Pudding,6.2,2024,1,28,6,1
ASDA,Nescafe Azera Americano Instant Coffee,38.9,2024,1,28,6,1
ASDA,Maltesers Cake Bars,0.4,2024,1,28,6,1
ASDA,Heinz Spicy Parsnip Soup,4.2,2024,1,28,6,1
ASDA,Prymat Chicken Seasoning,13.0,2024,1,28,6,1
ASDA,Bisto Best Beef Gravy Granules,13.0,2024,1,28,6,1
ASDA,Cherry Blossom Shoe Polish Black,43.75,2024,1,28,6,1
ASDA,Kenco Gold Indulgence Instant Coffee,31.6,2024,1,28,6,1
ASDA,Bisto Best Lamb Gravy Granules,13.0,2024,1,28,6,1
ASDA,Innocent Tropical Juice,2.2,2024,1,28,6,1
ASDA,Bonne Maman Raspberry Conserve,9.7,2024,1,28,6,1
ASDA,Jimmy's Iced Coffee Original,7.3,2024,1,28,6,1
ASDA,Bottlegreen Elderflower Cordial,8.0,2024,1,28,6,1
ASDA,Yutaka Sushi Rice,4.4,2024,1,28,6,1
ASDA,Quaker Oat So Simple Original Porridge Pot,28.7,2024,1,28,6,1
ASDA,Betty Crocker Chocolate Fudge Brownie Mix,7.2,2024,1,28,6,1
ASDA,Deep Heat Muscle Rescue Heat Spray,69.0,2024,1,28,6,1
ASDA,Colman's Seafood Sauce,7.7,2024,1,28,6,1
ASDA,Black Sheep Ale,3.8,2024,1,28,6,1
ASDA,Coors,2.02,2024,1,28,6,1
ASDA,Tilda Pure Basmati Rice,2.8,2024,1,27,5,1
ASDA,Blue Dragon Thai Green Curry Paste,13.5,2024,1,27,5,1
ASDA,Schweppes Tonic Water,1.7,2024,1,27,5,1
ASDA,Walkers Meaty Variety Multipack Crisps,10.5,2024,1,27,5,1
ASDA,Innocent Apple Juice,2.2,2024,1,27,5,1
ASDA,Filippo Berio Extra Virgin Olive Oil,17.0,2024,1,27,5,1
ASDA,Yutaka Japanese Rice Vinegar,14.0,2024,1,27,5,1
ASDA,Naked Blue Machine Super Smoothie,2.7,2024,1,27,5,1
ASDA,Whole Earth Crunchy Peanut Butter,5.5,2024,1,27,5,1
ASDA,Robinsons Pressed Pear & Elderflower Fruit Cordial,6.0,2024,1,27,5,1
ASDA,Red Bull Energy Drink,4.3,2024,1,27,5,2
ASDA,Shaken Udder Chocolush Milkshake,3.3,2024,1,27,5,1
ASDA,Dr Pepper Zero,3.4,2024,1,27,5,1
ASDA,Sudocrem Antiseptic Healing Cream,18.8,2024,1,27,5,1
ASDA,Bonne Maman Strawberry Conserve,9.2,2024,1,27,5,1
ASDA,Shaken Udder Vanillalicious Milkshake,3.3,2024,1,27,5,1
ASDA,Innocent Tropical Juice,2.2,2024,1,27,5,1
ASDA,Felix Goody Bag Cat Treats Original Mix,15.0,2024,1,27,5,1
ASDA,Heinz Seriously Good Mayonnaise,4.300000000000002,2024,1,27,5,2
ASDA,Coca-Cola Original Taste,2.0,2024,1,27,5,1
ASDA,Bonne Maman Raspberry Conserve,9.7,2024,1,27,5,1
ASDA,Whole Earth Smooth Peanut Butter,5.5,2024,1,27,5,1
ASDA,Bottlegreen Elderflower Cordial,8.0,2024,1,27,5,1
ASDA,Jimmy's Iced Coffee Original,7.3,2024,1,27,5,1
ASDA,Cadbury Dairy Milk Caramel Chocolate Bar,12.5,2024,1,27,5,1
ASDA,Urban Fruit Gently Baked Mango,26.0,2024,1,27,5,1
ASDA,Betty Crocker Vanilla Buttercream Style Icing,7.5,2024,1,27,5,1
ASDA,Schweppes Slimline Tonic Water,1.7,2024,1,27,5,1
ASDA,Heinz Seriously Good Light Mayonnaise,4.2,2024,1,27,5,1
ASDA,Oust All Purpose Descaler,21.33,2024,1,27,5,1
ASDA,Schweppes Lemonade,0.7,2024,1,27,5,1
ASDA,Pukka Vegan Sausage Roll,9.6,2024,1,27,5,1
ASDA,Bakers Meaty Meals Adult Dry Dog Food Chicken,2.87,2024,1,27,5,1
ASDA,Bonne Maman Wild Blueberry Conserve,9.7,2024,1,27,5,1
ASDA,Pip & Nut Crunchy Peanut Butter,7.0,2024,1,27,5,1
ASDA,Schar Gluten Free Jaffa Cakes,9.3,2024,1,27,5,1
ASDA,Benylin Dry & Tickly Cough Syrup,33.0,2024,1,27,5,2
ASDA,Ocean Spray Cranberry Classic Juice Drink,1.8,2024,1,27,5,1
ASDA,Ben & Jerry's Caramel Chew Chew Ice Cream Tub,11.1,2024,1,27,5,1
ASDA,Bisto Vegetable Gravy Granules,14.7,2024,1,27,5,1
ASDA,Bonne Maman Apricot Conserve,9.2,2024,1,27,5,1
ASDA,Yakult Original,7.1,2024,1,27,5,1
ASDA,Heinz Tomato Ketchup,4.6,2024,1,27,5,1
ASDA,Paxo Sage & Onion Stuffing Mix,15.88,2024,1,27,5,1
ASDA,Dairylea Cheese Spread,10.93,2024,1,27,5,1
ASDA,Haagen-Dazs Vanilla Ice Cream,8.1,2024,1,27,5,1
ASDA,Nescafe Azera Americano Instant Coffee,38.9,2024,1,27,5,1
ASDA,Pukka Minced Beef & Onion Pie,7.0,2024,1,27,5,1
ASDA,Gressingham Duck Fat,12.6,2024,1,27,5,1
ASDA,Lindt Gold Bunny White Chocolate,25.0,2024,1,27,5,1
ASDA,Betty Crocker Chocolate Fudge Icing,7.5,2024,1,27,5,1
ASDA,Schweppes Pink Soda,1.7,2024,1,27,5,1
ASDA,Yakult Balance,7.1,2024,1,27,5,1
ASDA,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.08,2024,1,27,5,1
ASDA,Coca-Cola Cherry,1.4,2024,1,27,5,1
ASDA,Squeaky Bean Spanish Chorizo Style Slices,26.11,2024,1,27,5,1
ASDA,Robinsons Crushed Lime & Mint Fruit Cordial,6.0,2024,1,27,5,1
ASDA,Betty Crocker Velvety Vanilla Cake Mix,7.1,2024,1,27,5,1
ASDA,Lee Kum Kee Premium Dark Soy Sauce,9.3,2024,1,27,5,1
ASDA,Felix Goody Bag Cat Treats Mixed Grill,20.0,2024,1,27,5,1
ASDA,Relentless Origin Energy Drink,2.05,2024,1,27,5,2
ASDA,Goodfella's Gluten Free Margherita Pizza,12.2,2024,1,27,5,1
ASDA,Birds Eye Garden Peas,2.31,2024,1,27,5,1
ASDA,Bulldog Sensitive Moisturiser,44.0,2024,1,27,5,1
ASDA,Monster Energy Drink,2.4,2024,1,27,5,1
ASDA,Yeo Valley Organic Salted Butter,11.0,2024,1,27,5,1
ASDA,Very Lazy Cajun Paste,13.0,2024,1,27,5,1
ASDA,Covonia Dry & Tickly Cough Linctus,23.3,2024,1,27,5,1
ASDA,Bakers Meaty Meals Adult Dry Dog Food Beef,4.08,2024,1,27,5,1
ASDA,Quaker Oat So Simple Golden Syrup Porridge Pot,22.6,2024,1,27,5,1
ASDA,Bombay Sapphire Gin & Tonic,10.0,2024,1,27,5,1
ASDA,Bonne Maman Black Cherry Conserve,9.7,2024,1,27,5,1
ASDA,Clover Spread,3.0,2024,1,27,5,1
ASDA,Bundaberg Ginger Beer,3.2,2024,1,27,5,1
ASDA,Knorr Beef Stock Cubes,23.8,2024,1,27,5,1
ASDA,Barossa Ink Shiraz,146.63,2024,1,27,5,1
ASDA,Nizoral Anti-Dandruff Shampoo,116.7,2024,1,27,5,1
ASDA,Tango Orange Original Bottle,3.1,2024,1,27,5,1
ASDA,Rajah Chilli Powder,7.0,2024,1,27,5,2
ASDA,Cofresh London Mix,4.6,2024,1,27,5,1
ASDA,Lee Kum Kee Premium Light Soy Sauce,9.3,2024,1,27,5,1
ASDA,Blue Dragon Coconut Milk,6.2,2024,1,27,5,1
ASDA,Tropicana Pure Orange & Mango Fruit Juice,2.8,2024,1,27,5,1
ASDA,HP Brown Sauce,5.6,2024,1,27,5,1
ASDA,Bisto Chicken Gravy Granules,14.7,2024,1,27,5,1
ASDA,Buxton Still Natural Mineral Water,1.4,2024,1,27,5,1
ASDA,Cherry Blossom Shoe Care Brush Set,4.5,2024,1,27,5,1
ASDA,Bonne Maman Blackcurrant Conserve,9.2,2024,1,27,5,1
ASDA,Sharwood's Fine Egg Noodles,8.81,2024,1,27,5,1
ASDA,Monster Energy Drink Pacific Punch,3.6,2024,1,27,5,1
ASDA,Loyd Grossman Tomato & Chilli Pasta Sauce,6.8,2024,1,27,5,1
ASDA,Felix Goody Bag Cat Treats Seaside Mix,20.0,2024,1,27,5,1
ASDA,Lee Kum Kee Panda Oyster Sauce,4.7,2024,1,27,5,1
ASDA,Dorset Cereals Oat Granola Breakfast Cereal,7.9,2024,1,27,5,1
ASDA,Blue Dragon Sweet & Sour Stir Fry Sauce,7.9,2024,1,27,5,1
ASDA,Blue Dragon Satay Stir Fry Sauce,7.9,2024,1,27,5,1
ASDA,Pepsi Max Lime No Sugar Cola Cans,1.3,2024,1,27,5,1
ASDA,Monster Energy Zero Sugar,3.4,2024,1,27,5,1
ASDA,Clover Light Spread,4.8,2024,1,27,5,1
ASDA,Loyd Grossman Tomato & Basil Pasta Sauce,8.6,2024,1,27,5,1
ASDA,Canescool Soothing Cream Gel,400.0,2024,1,27,5,1
ASDA,Sudafed Blocked Nose Spray,300.0,2024,1,27,5,1
ASDA,Walkers Cheese & Onion Multipack Crisps,13.3,2024,1,27,5,1
ASDA,Bisto Best Chicken Gravy Granules,13.0,2024,1,27,5,1
ASDA,Batchelors Original Mushy Peas,1.94,2024,1,27,5,1
ASDA,Coca-Cola Zero Sugar,3.0,2024,1,27,5,1
ASDA,Bonne Maman Peach Conserve,9.2,2024,1,27,5,1
ASDA,Cadbury Dairy Milk Whole Nut Chocolate Bar,12.5,2024,1,27,5,1
ASDA,Swizzels Luscious Lollies,7.7,2024,1,27,5,1
ASDA,Tiger Energy Drink,2.6,2024,1,27,5,1
ASDA,Betty Crocker Zesty Lemon Cake Mix,7.06,2024,1,27,5,1
ASDA,Savlon Antiseptic Cream,48.0,2024,1,27,5,2
ASDA,Filippo Berio Mild & Light Olive Oil,17.0,2024,1,27,5,1
ASDA,Fanta Lemon,1.4,2024,1,27,5,1
ASDA,Halo Top Sea Salt Caramel Ice Cream,7.4,2024,1,27,5,1
ASDA,Pringles Sour Cream & Onion Sharing Crisps,12.2,2024,1,27,5,1
ASDA,Cape Herb & Spice Rub Louisiana Cajun Seasoning,25.0,2024,1,27,5,1
ASDA,Lea & Perrins Worcestershire Sauce,11.3,2024,1,27,5,1
ASDA,Ocean Spray Smooth Cranberry Sauce,7.0,2024,1,27,5,1
ASDA,Lyle's Golden Syrup,3.4,2024,1,27,5,1
ASDA,Peperami Original Salami,55.6,2024,1,27,5,1
ASDA,Princes Corned Beef,12.5,2024,1,27,5,1
ASDA,Betty Crocker Red Velvet Chocolate Cake Mix,7.06,2024,1,27,5,1
ASDA,Wagamama Katsu Curry Meal Kit,11.3,2024,1,27,5,1
ASDA,Blue Dragon Hoisin & Garlic Stir Fry Sauce,7.9,2024,1,27,5,1
ASDA,French's Classic Yellow Mustard,10.2,2024,1,27,5,1
ASDA,Napolina Olive Oil,11.8,2024,1,27,5,2
ASDA,Heinz Lentil & Bacon Soup,4.2,2024,1,27,5,1
ASDA,Fruit Shoot Orange Kids Juice Drink,1.6,2024,1,27,5,1
ASDA,Ginsters Peppered Steak Slice,11.5,2024,1,27,5,1
ASDA,Pukka Chicken & Bacon Slice,10.3,2024,1,27,5,1
ASDA,Quorn Vegetarian Chicken & Leek Family Pie,5.88,2024,1,27,5,1
ASDA,Cadbury Mini Eggs,12.35,2024,1,27,5,2
ASDA,Betty Crocker Peanut Butter Brownie Mix,8.6,2024,1,27,5,1
ASDA,Blue Dragon Chow Mein Stir Fry Sauce,7.9,2024,1,27,5,1
ASDA,Fanta Fruit Twist,1.0,2024,1,27,5,1
ASDA,Fruit Shoot Apple Kids Juice Drink,1.6,2024,1,27,5,1
ASDA,Walkers Prawn Cocktail Multipack Crisps,13.3,2024,1,27,5,1
ASDA,Knorr Chicken Stock Cubes,23.8,2024,1,27,5,1
ASDA,Heinz Spring Vegetable Soup,4.2,2024,1,27,5,1
ASDA,Fanta Orange,1.0,2024,1,27,5,1
ASDA,McCain Crispy French Fries,3.07,2024,1,27,5,1
ASDA,Tropicana Pressed Apple Fruit Juice,2.8,2024,1,27,5,1
ASDA,Arla Protein Strawberry Yogurt,5.5,2024,1,27,5,1
ASDA,Arla Protein Blueberry Yogurt,5.5,2024,1,27,5,1
ASDA,Bisto Best Pork Gravy Granules,13.0,2024,1,27,5,1
ASDA,Bulldog Skincare Original Shower Gel,6.7,2024,1,27,5,1
ASDA,Cetaphil Gentle Skin Cleanser,31.8,2024,1,27,5,1
ASDA,M&M's Milk Chocolate Bites Pouch Bag,13.2,2024,1,27,5,1
ASDA,Walkers Ready Salted Multipack Crisps,13.3,2024,1,27,5,1
ASDA,Fruit Shoot Summer Fruits Kids Juice Drink,1.6,2024,1,27,5,1
ASDA,Onken Natural Set Yogurt,2.5,2024,1,27,5,1
ASDA,Mr Muscle Oven Cleaner,13.33,2024,1,27,5,1
ASDA,Quorn Vegetarian Steak Strips,8.33,2024,1,27,5,1
ASDA,Rustlers All Day Breakfast Sausage Muffin,8.06,2024,1,27,5,1
ASDA,Yeo Valley Organic Strawberry Yogurt,4.3,2024,1,27,5,1
ASDA,Maille Wholegrain Mustard,13.3,2024,1,27,5,1
